card_id,total_transactions,total_amount,avg_amount,median_amount,std_amount,min_amount,max_amount,preferred_hour,preferred_day,unique_merchants,unique_categories,unique_cities,purchase_count,preferred_pos_mode,preferred_wallet,amount_range,purchase_ratio,avg_merchants_per_transaction,spending_consistency,activity_level,spending_level,cluster
11110,57,1350794.42,23698.15,10881.4,44396.18,457.32,233885.0,9,6,17,10,6,0,Chip,Bank's QR,233427.68,0.0,0.2982456140350877,0.3480194312801081,Низкая,Низкий,0
11111,7277,106823132.47,14679.56,6162.3,33874.21,100.0,1278942.5,8,6,464,13,6,0,ECOM,Samsung Pay,1278842.5,0.0,0.06376253950803902,0.3023361522699473,Высокая,Высокий,0
11112,15142,222846579.4,14717.12,5969.46,42010.65,100.0,2263155.76,8,5,499,13,6,0,ECOM,Bank's QR,2263055.76,0.0,0.03295469554880465,0.2594341360501215,Очень высокая,Премиум,0
11113,8955,269681386.98,30115.17,11469.34,105326.79,100.0,4640627.23,19,5,494,13,6,0,ECOM,Bank's QR,4640527.23,0.0,0.05516471245114461,0.22234741729963153,Очень высокая,Премиум,0
11114,1757,44041590.66,25066.36,9791.15,62543.95,151.65,1558037.16,19,5,309,13,6,0,QR_Code,Bank's QR,1557885.51,0.0,0.17586795674445077,0.2861119884178015,Средняя,Средний,0
11115,136,3536463.42,26003.41,8830.46,49235.28,179.47,216772.0,12,6,42,11,6,0,Contactless,Bank's QR,216592.53,0.0,0.3088235294117647,0.3456122109515729,Низкая,Низкий,0
11116,3672,67418910.52,18360.27,8062.02,57916.45,100.0,2337387.45,8,5,422,13,6,0,ECOM,Bank's QR,2337287.45,0.0,0.11492374727668846,0.24070607650669826,Средняя,Средний,0
11117,8781,167490176.01,19074.16,6117.81,62379.48,100.0,3361713.84,8,6,494,13,6,0,QR_Code,Bank's QR,3361613.84,0.0,0.05625782940439585,0.2341719780724348,Очень высокая,Высокий,0
11118,307,9485854.69,30898.55,13511.38,65721.3,252.53,585525.19,19,6,77,13,6,0,ECOM,Apple Pay,585272.6599999999,0.0,0.250814332247557,0.31979505246592704,Низкая,Низкий,0
11119,5078,174842780.76,34431.43,12647.82,103390.58,162.1,2542679.77,8,6,476,13,6,0,QR_Code,Bank's QR,2542517.67,0.0,0.09373769200472627,0.24982533631602089,Высокая,Премиум,0
11120,348,10280301.72,29541.1,10210.18,55623.46,100.0,243712.0,8,6,70,12,6,0,QR_Code,Bank's QR,243612.0,0.0,0.20114942528735633,0.3468708110509818,Низкая,Низкий,0
11121,2103,38209099.96,18168.85,8451.13,39373.42,119.35,624168.34,8,5,382,2,6,0,Unknown,Unknown,624048.99,0.0,0.18164526866381359,0.3157478841206647,Средняя,Средний,1
11122,6022,148870430.39,24721.09,10338.35,70484.73,100.0,3506035.24,8,5,482,13,6,0,QR_Code,Bank's QR,3505935.24,0.0,0.08003985386914646,0.2596594409879564,Высокая,Высокий,0
11123,14648,255552542.55,17446.24,8187.58,35664.19,100.0,1348510.11,19,6,498,13,6,0,ECOM,Samsung Pay,1348410.11,0.0,0.03399781540141999,0.3284899030190492,Очень высокая,Премиум,0
11124,3378,55163140.76,16330.12,6782.48,33144.33,143.05,708864.69,18,6,398,13,6,0,ECOM,Bank's QR,708721.6399999999,0.0,0.11782119597394908,0.330071784527165,Средняя,Средний,0
11125,9653,218168554.37,22601.11,4742.09,80912.34,100.0,2446720.73,8,6,493,13,6,0,Contactless,Bank's QR,2446620.73,0.0,0.05107220553195898,0.218339838929144,Очень высокая,Премиум,0
11126,2030,66292590.23,32656.45,18335.69,67657.71,570.84,1661956.83,19,5,302,13,6,0,ECOM,Samsung Pay,1661385.99,0.0,0.14876847290640394,0.3255417779503911,Средняя,Средний,0
11127,1522,63931129.74,42004.68,18012.63,100517.64,244.51,1774986.16,19,6,247,13,6,0,ECOM,Bank's QR,1774741.65,0.0,0.16228646517739817,0.2947235212000478,Средняя,Средний,0
11128,1235,16551624.81,13402.13,5935.35,26316.04,160.83,427112.8,19,6,217,13,6,0,Contactless,Bank's QR,426951.97,0.0,0.1757085020242915,0.33743070237123207,Низкая,Низкий,0
11129,9401,209483746.88,22283.13,7493.11,76014.05,100.0,3103944.49,19,5,496,13,6,0,ECOM,Bank's QR,3103844.49,0.0,0.05276034464418679,0.22669144730296437,Очень высокая,Премиум,0
11130,2867,62524212.44,21808.24,6022.56,54768.36,100.0,1114867.7,8,5,402,13,6,0,ECOM,Google Pay,1114767.7,0.0,0.14021625392396234,0.28478987053486315,Средняя,Средний,0
11131,17334,121112475.45,6986.99,2119.52,35792.67,100.0,3280016.74,19,6,500,13,6,0,QR_Code,Bank's QR,3279916.74,0.0,0.02884504442136841,0.16332504746414533,Очень высокая,Высокий,0
11132,1734,42061980.52,24257.2,4170.77,104237.52,171.32,3170937.61,19,6,325,2,6,0,Unknown,Unknown,3170766.29,0.0,0.18742791234140715,0.18877974129987599,Средняя,Средний,1
11133,426,16498265.23,38728.32,16000.0,107128.34,305.49,1635139.91,8,6,81,12,6,0,Contactless,Bank's QR,1634834.42,0.0,0.19014084507042253,0.26552315129113746,Низкая,Низкий,0
11134,1186,53244746.47,44894.39,15319.44,109858.0,231.93,2124845.14,19,5,239,13,6,0,QR_Code,Bank's QR,2124613.21,0.0,0.2015177065767285,0.290104663327009,Низкая,Средний,0
11135,1695,59630960.45,35180.51,10988.3,114547.86,137.13,2350961.72,19,6,282,13,6,0,ECOM,Bank's QR,2350824.5900000003,0.0,0.1663716814159292,0.23496221858289118,Средняя,Средний,0
11137,1791,73119282.65,40825.95,21104.44,86467.48,426.6,2390979.7,20,6,272,13,6,0,ECOM,Google Pay,2390553.1,0.0,0.15187046342825236,0.32072315122626516,Средняя,Средний,0
11138,3082,50036838.67,16235.18,5558.05,45016.43,100.0,1046396.95,8,6,381,13,6,0,Contactless,Bank's QR,1046296.95,0.0,0.1236210253082414,0.26505719604758143,Средняя,Средний,0
11139,3933,105047895.15,26709.36,6473.93,131905.11,100.0,5334688.54,19,6,456,2,6,0,Unknown,Unknown,5334588.54,0.0,0.11594202898550725,0.1683916984370972,Высокая,Высокий,1
11140,4939,142817846.54,28916.35,27000.0,21175.0,127.71,459941.49,8,5,206,13,6,0,Contactless,Bank's QR,459813.77999999997,0.0,0.04170884794492812,0.5772723234650293,Высокая,Высокий,0
11141,1108,22335965.98,20158.81,11616.08,41334.01,168.33,799180.78,19,6,180,13,6,0,ECOM,Bank's QR,799012.4500000001,0.0,0.1624548736462094,0.3278238012177682,Низкая,Средний,0
11142,2429,73822473.61,30392.13,28000.0,32752.08,229.56,1165180.02,9,6,127,13,6,0,Chip,Bank's QR,1164950.46,0.0,0.052284890901605596,0.48131301349719957,Средняя,Средний,0
11143,490,15967957.83,32587.67,15106.0,84849.18,233.71,1355531.78,19,6,109,12,6,0,ECOM,Google Pay,1355298.07,0.0,0.22244897959183674,0.2774910089976017,Низкая,Низкий,0
11144,2097,69193627.69,32996.48,26000.0,44996.33,308.11,866873.47,19,6,147,13,6,0,Contactless,Bank's QR,866565.36,0.0,0.07010014306151645,0.4230707933205638,Средняя,Средний,0
11145,6300,215089070.92,34141.12,11623.64,98817.3,110.47,3166518.34,13,5,486,13,6,0,ECOM,Bank's QR,3166407.8699999996,0.0,0.07714285714285714,0.25678042804660284,Высокая,Премиум,0
11146,5545,24371358.06,4395.2,1497.02,8946.09,100.0,102021.2,8,5,413,13,6,0,QR_Code,Bank's QR,101921.2,0.0,0.0744815148782687,0.3294434046482761,Высокая,Средний,0
11147,8354,170624238.3,20424.26,8330.83,41177.42,100.0,1355793.93,8,6,488,13,6,0,Contactless,Bank's QR,1355693.93,0.0,0.058415130476418484,0.3315536199662087,Очень высокая,Высокий,0
11148,1732,17094532.84,9869.82,2765.08,41779.4,122.9,1300484.9,9,6,323,13,6,0,ECOM,Apple Pay,1300362.0,0.0,0.18648960739030024,0.19109330208665298,Средняя,Низкий,0
11149,530,22486892.1,42428.1,24180.04,68243.52,707.87,746872.56,13,6,112,13,6,0,ECOM,Apple Pay,746164.6900000001,0.0,0.21132075471698114,0.38336928654337943,Низкая,Средний,0
11150,6225,246888628.21,39660.82,12449.89,115922.06,167.73,2191520.34,19,6,474,13,6,0,ECOM,Bank's QR,2191352.61,0.0,0.07614457831325301,0.25491763618207863,Высокая,Премиум,0
11151,22872,312282263.58,13653.47,5663.18,28514.24,100.0,956105.95,19,5,500,13,6,0,QR_Code,Bank's QR,956005.95,0.0,0.02186079048618398,0.3237896959545586,Очень высокая,Премиум,0
11152,4494,35684076.39,7940.38,1981.23,24685.93,100.0,687007.47,19,5,397,13,6,0,QR_Code,Bank's QR,686907.47,0.0,0.08834000890075656,0.2433735227796217,Высокая,Средний,0
11153,3234,80224788.46,24806.68,11654.94,77985.42,115.51,3059035.3,12,6,391,13,6,0,ECOM,Bank's QR,3058919.79,0.0,0.12090290661719233,0.2413286624166643,Средняя,Высокий,0
11154,3094,42763241.26,13821.34,4228.58,60206.4,121.03,2035126.4,19,5,429,2,6,0,Unknown,Unknown,2035005.3699999999,0.0,0.13865546218487396,0.18670487576684092,Средняя,Средний,1
11155,8472,149782695.94,17679.73,7387.19,35535.9,100.0,813688.35,19,6,484,13,6,0,ECOM,Samsung Pay,813588.35,0.0,0.05712936732766761,0.33222814425010094,Очень высокая,Высокий,0
11156,3877,223871145.05,57743.4,16739.2,239692.11,195.81,7701830.28,13,5,454,13,6,0,QR_Code,Bank's QR,7701634.470000001,0.0,0.11710085117358783,0.19413754598433794,Высокая,Премиум,0
11157,17536,572503336.88,32647.32,9123.28,109936.47,100.0,3721132.13,8,6,500,13,6,0,QR_Code,Bank's QR,3721032.13,0.0,0.028512773722627737,0.2289693660127845,Очень высокая,Премиум,0
11158,2114,19092758.94,9031.58,3030.06,25511.07,100.0,774474.88,19,5,364,13,6,0,ECOM,Apple Pay,774374.88,0.0,0.17218543046357615,0.26146170024592785,Средняя,Низкий,0
11159,3629,112776493.87,31076.47,11452.79,87832.94,104.9,2102144.01,8,5,422,13,6,0,ECOM,Bank's QR,2102039.11,0.0,0.1162854780931386,0.2613457589269007,Средняя,Высокий,0
11160,22337,144743438.11,6479.99,2391.28,18342.83,100.0,1094641.69,19,5,500,13,6,0,QR_Code,Bank's QR,1094541.69,0.0,0.022384384653265883,0.2610497115154523,Очень высокая,Высокий,0
11161,28357,258761798.11,9125.15,3072.48,23972.05,100.0,1147334.35,8,5,500,13,6,0,QR_Code,Bank's QR,1147234.35,0.0,0.01763233064146419,0.2757076127285692,Очень высокая,Премиум,0
11162,6815,133922508.41,19651.14,7179.29,44030.26,100.0,1408116.43,19,5,486,13,6,0,QR_Code,Bank's QR,1408016.43,0.0,0.07131327953044754,0.3085852383898595,Высокая,Высокий,0
11163,2763,76825571.93,27805.13,7971.55,73107.84,100.0,1353616.73,19,6,385,13,6,0,QR_Code,Bank's QR,1353516.73,0.0,0.13934129569308723,0.27553574134226755,Средняя,Высокий,0
11164,3658,60949608.14,16662.0,8198.31,58116.83,163.87,2817534.08,19,6,383,13,6,0,ECOM,Google Pay,2817370.21,0.0,0.10470202296336796,0.22281707269289983,Средняя,Средний,0
11165,2261,48524882.05,21461.69,9930.2,55355.4,158.38,1405471.9,18,6,301,13,6,0,ECOM,Bank's QR,1405313.52,0.0,0.13312693498452013,0.2793869176767826,Средняя,Средний,0
11166,2872,75367995.8,26242.34,7924.83,93376.19,100.0,2691054.6,8,6,378,13,6,0,QR_Code,Bank's QR,2690954.6,0.0,0.13161559888579388,0.21938356874975806,Средняя,Средний,0
11167,9535,231955499.14,24326.74,7286.07,79719.2,100.0,2209676.02,8,6,495,13,6,0,QR_Code,Bank's QR,2209576.02,0.0,0.0519140010487677,0.23380768149146428,Очень высокая,Премиум,0
11168,4000,84319813.01,21079.95,7405.47,55853.24,157.92,1310708.18,8,6,455,13,6,0,QR_Code,Bank's QR,1310550.26,0.0,0.11375,0.2740033267826279,Высокая,Высокий,0
11169,17577,126942335.91,7222.07,2671.08,19645.95,100.0,783642.68,8,6,500,13,6,0,QR_Code,Bank's QR,783542.68,0.0,0.02844626500540479,0.26879799851273,Очень высокая,Высокий,0
11170,9961,443908257.48,44564.63,13620.83,177592.59,123.89,7777667.42,8,6,496,13,6,0,ECOM,Bank's QR,7777543.53,0.0,0.04979419736974199,0.2005995123633614,Очень высокая,Премиум,0
11171,13504,97963729.71,7254.42,3320.46,32221.52,100.0,2984233.99,8,6,499,13,6,0,QR_Code,Bank's QR,2984133.99,0.0,0.03695201421800948,0.18376813826345872,Очень высокая,Высокий,0
11172,540,23744866.31,43971.97,16275.08,89915.68,332.62,961989.79,18,5,143,13,6,0,QR_Code,Bank's QR,961657.17,0.0,0.26481481481481484,0.32842439164478576,Низкая,Средний,0
11173,8179,251672964.01,30770.63,8969.9,140772.1,109.03,5040154.0,19,6,479,13,6,0,ECOM,Bank's QR,5040044.97,0.0,0.05856461670130823,0.17937589077660124,Очень высокая,Премиум,0
11174,9163,334907434.9,36549.98,13723.77,92151.3,100.0,2200903.18,8,6,494,13,6,0,ECOM,Bank's QR,2200803.18,0.0,0.053912474080541305,0.28399080413186256,Очень высокая,Премиум,0
11175,738,11417064.66,15470.28,6558.76,26963.48,100.0,259414.18,8,5,178,13,6,0,ECOM,Apple Pay,259314.18,0.0,0.24119241192411925,0.3645748102454272,Низкая,Низкий,0
11176,6430,179068853.33,27848.97,8201.38,93189.59,100.0,3016009.7,19,6,472,13,6,0,ECOM,Bank's QR,3015909.7,0.0,0.0734059097978227,0.2300834543966815,Высокая,Премиум,0
11177,1163,29884174.36,25695.76,3865.19,89042.6,100.0,1304924.59,8,6,255,2,6,0,Unknown,Unknown,1304824.59,0.0,0.21926053310404128,0.2239509088329308,Низкая,Средний,1
11178,1642,53269772.28,32442.01,7855.84,96701.63,100.0,1404310.89,8,5,277,13,6,0,QR_Code,Bank's QR,1404210.89,0.0,0.1686967113276492,0.2512087316107862,Средняя,Средний,0
11179,11268,209446022.77,18587.68,2626.48,69019.85,100.0,1966377.71,8,6,500,13,6,0,QR_Code,Bank's QR,1966277.71,0.0,0.04437344692935747,0.212169889962655,Очень высокая,Премиум,0
11180,406,13096258.68,32256.79,14675.51,63794.25,100.0,794530.29,9,5,65,13,6,0,Contactless,Bank's QR,794430.29,0.0,0.16009852216748768,0.33582967972028205,Низкая,Низкий,0
11181,9269,152541419.68,16457.16,6735.42,77717.21,100.0,6681839.26,19,6,494,13,6,0,Contactless,Bank's QR,6681739.26,0.0,0.05329593267882188,0.1747520052430401,Очень высокая,Высокий,0
11182,256,7905801.47,30882.04,11872.84,58989.38,329.95,299477.4,9,6,64,13,6,0,QR_Code,Bank's QR,299147.45,0.0,0.25,0.3436247029367067,Низкая,Низкий,0
11183,926,51930214.59,56080.15,24830.49,142071.82,455.44,2876363.54,19,6,120,13,6,0,ECOM,Google Pay,2875908.1,0.0,0.12958963282937366,0.2830158589894413,Низкая,Средний,0
11184,5009,153686150.77,30682.0,11630.71,83232.67,153.9,3090821.36,19,6,474,13,6,0,QR_Code,Bank's QR,3090667.46,0.0,0.09462966660011979,0.2693419556936784,Высокая,Высокий,0
11185,6521,189014153.08,28985.46,9389.77,81860.53,100.0,2345666.65,8,6,486,13,6,0,Contactless,Bank's QR,2345566.65,0.0,0.07452844655727649,0.2614930860376636,Высокая,Премиум,0
11187,19007,231604524.64,12185.22,2439.12,41568.06,100.0,1800433.53,8,6,500,13,6,0,QR_Code,Bank's QR,1800333.53,0.0,0.02630609775345925,0.2266879342060615,Очень высокая,Премиум,0
11188,6533,273061947.77,41797.33,12222.98,159327.23,105.92,6694187.33,8,6,459,13,6,0,ECOM,Bank's QR,6694081.41,0.0,0.07025868666768713,0.20781813021741352,Высокая,Премиум,0
11189,4335,166637633.6,38440.05,26000.0,147967.39,298.63,8263436.4,8,5,294,13,6,0,Chip,Bank's QR,8263137.7700000005,0.0,0.06782006920415225,0.20621521329835332,Высокая,Высокий,0
11190,8769,164310431.53,18737.65,8070.03,45857.44,100.0,2174050.59,8,6,492,13,6,0,ECOM,Bank's QR,2173950.59,0.0,0.05610673965104345,0.2900785493138875,Очень высокая,Высокий,0
11191,113,1725994.94,15274.29,8363.05,30732.45,426.74,288371.0,19,6,26,12,6,0,ECOM,Bank's QR,287944.26,0.0,0.23008849557522124,0.3320011372246762,Низкая,Низкий,0
11192,14776,368555624.55,24942.85,10591.02,76806.01,100.0,3968492.0,8,6,500,13,6,0,Contactless,Bank's QR,3968392.0,0.0,0.03383865728207905,0.24514132148507609,Очень высокая,Премиум,0
11194,556,19362239.1,34824.17,14849.88,77419.04,343.15,860312.44,14,6,111,13,6,0,ECOM,Bank's QR,859969.2899999999,0.0,0.19964028776978418,0.3102563620552192,Низкая,Низкий,0
11195,455,4893421.31,10754.77,2202.7,28055.7,100.0,295913.74,8,5,124,13,6,0,QR_Code,Bank's QR,295813.74,0.0,0.2725274725274725,0.2771100169619178,Низкая,Низкий,0
11196,15759,436551332.45,27701.72,9859.56,87128.58,100.0,4210990.42,8,5,499,13,6,0,ECOM,Bank's QR,4210890.42,0.0,0.0316644457135605,0.24124050882040718,Очень высокая,Премиум,0
11197,4560,117675844.08,25806.11,13113.9,54969.98,149.56,1508793.38,8,6,454,13,6,0,ECOM,Bank's QR,1508643.8199999998,0.0,0.09956140350877193,0.3194770878362644,Высокая,Высокий,0
11198,127,1802365.83,14191.86,8176.49,19125.66,151.29,168811.27,8,6,42,12,5,0,QR_Code,Bank's QR,168659.97999999998,0.0,0.33070866141732286,0.4259578744156228,Низкая,Низкий,0
11199,7736,304471694.68,39357.77,12847.22,129336.45,100.0,4016655.34,19,5,494,13,6,0,QR_Code,Bank's QR,4016555.34,0.0,0.06385729058945191,0.2333083492724291,Высокая,Премиум,0
11200,230,6360856.13,27655.9,11748.2,48122.18,346.65,240796.0,18,6,44,10,6,0,Contactless,Bank's QR,240449.35,0.0,0.19130434782608696,0.36495910162938944,Низкая,Низкий,0
11201,14924,289505864.03,19398.68,6813.16,74995.48,100.0,6838642.95,8,6,500,13,6,0,QR_Code,Bank's QR,6838542.95,0.0,0.03350308228357009,0.2055072051067566,Очень высокая,Премиум,0
11202,3348,47029645.05,14047.09,5849.35,35458.89,119.09,822659.98,8,6,402,13,6,0,QR_Code,Bank's QR,822540.89,0.0,0.12007168458781362,0.28374531723238283,Средняя,Средний,0
11203,4523,113690291.66,25136.04,9397.14,89830.62,167.56,2766578.25,8,6,454,13,6,0,QR_Code,Bank's QR,2766410.69,0.0,0.10037585673225735,0.21863764677516073,Высокая,Высокий,0
11204,106,2646405.24,24966.09,6214.94,70181.41,338.44,629985.97,9,6,18,10,4,0,Contactless,Bank's QR,629647.53,0.0,0.16981132075471697,0.26239354686145194,Низкая,Низкий,0
11205,7053,134230415.55,19031.68,4228.32,77933.14,100.0,2431735.04,8,5,492,13,6,0,QR_Code,Bank's QR,2431635.04,0.0,0.06975754997873246,0.1962740713590764,Высокая,Высокий,0
11206,9141,128448996.95,14051.96,6536.04,27276.24,100.0,1354547.67,8,6,481,13,6,0,ECOM,Samsung Pay,1354447.67,0.0,0.05262006345038836,0.34000900111788074,Очень высокая,Высокий,0
11207,3178,88581946.07,27873.49,27000.0,17934.51,100.0,230996.47,19,5,171,12,6,0,Contactless,Bank's QR,230896.47,0.0,0.05380742605412209,0.6084851990918617,Средняя,Высокий,0
11208,198,5058295.44,25546.95,11400.88,41697.38,108.57,208465.0,8,6,40,12,5,0,Chip,Bank's QR,208356.43,0.0,0.20202020202020202,0.3799123286677108,Низкая,Низкий,0
11209,19050,391237487.83,20537.4,8573.87,59208.64,100.0,4937280.22,8,6,500,13,6,0,QR_Code,Bank's QR,4937180.22,0.0,0.026246719160104987,0.2575350450003536,Очень высокая,Премиум,0
11210,1199,72962161.02,60852.51,20141.57,160787.81,220.55,2559167.54,8,6,265,13,6,0,QR_Code,Bank's QR,2558946.99,0.0,0.22101751459549623,0.27455523435447127,Низкая,Средний,0
11211,18964,658187603.34,34707.21,8375.7,101238.61,100.0,4358458.99,19,6,500,13,6,0,QR_Code,Bank's QR,4358358.99,0.0,0.026365745623286228,0.2553017812537377,Очень высокая,Премиум,0
11212,110,1454768.7,13225.17,3909.99,24817.27,248.07,149882.29,9,5,41,6,6,0,QR_Code,Bank's QR,149634.22,0.0,0.37272727272727274,0.34764252766121206,Низкая,Низкий,1
11213,3941,120227110.47,30506.75,15867.53,87664.22,174.9,2694801.11,8,5,405,13,6,0,ECOM,Bank's QR,2694626.21,0.0,0.10276579548337986,0.2581577353558154,Высокая,Высокий,0
11214,2356,69411824.8,29461.73,27000.0,22852.54,204.3,358742.11,20,6,147,12,6,0,Contactless,Bank's QR,358537.81,0.0,0.06239388794567063,0.5631681374890637,Средняя,Средний,0
11215,9192,166649769.49,18129.87,7595.34,45132.54,100.0,2061331.39,8,5,487,13,6,0,ECOM,Samsung Pay,2061231.39,0.0,0.05298085291557877,0.28658203188907916,Очень высокая,Высокий,0
11216,4348,119470241.13,27477.06,11655.7,103684.16,128.68,4363703.39,19,5,440,13,6,0,ECOM,Bank's QR,4363574.71,0.0,0.10119595216191353,0.20949073209291588,Высокая,Высокий,0
11217,7290,151967153.0,20845.97,9693.94,45651.54,109.51,1457161.71,19,6,482,13,6,0,QR_Code,Bank's QR,1457052.2,0.0,0.06611796982167352,0.3134849710913988,Высокая,Высокий,0
11218,13725,278713568.24,20307.0,9148.49,59471.86,100.0,3663700.68,8,6,498,13,6,0,ECOM,Bank's QR,3663600.68,0.0,0.03628415300546448,0.25454111527790696,Очень высокая,Премиум,0
11219,164,4288876.21,26151.68,9572.99,47913.51,206.34,297198.17,16,6,38,11,6,0,Contactless,Bank's QR,296991.82999999996,0.0,0.23170731707317074,0.3530900278524905,Низкая,Низкий,0
11220,169,5084126.07,30083.59,15780.03,45905.75,366.53,264326.91,8,5,38,11,6,0,Contactless,Bank's QR,263960.37999999995,0.0,0.22485207100591717,0.3958922396220312,Низкая,Низкий,0
11221,1625,42212391.77,25976.86,11804.42,57040.83,248.92,1414408.94,8,6,265,13,6,0,ECOM,Apple Pay,1414160.02,0.0,0.16307692307692306,0.31290752609473954,Средняя,Средний,0
11222,10757,172201324.63,16008.3,6815.15,49006.01,100.0,3165161.23,19,6,493,13,6,0,ECOM,Bank's QR,3165061.23,0.0,0.04583062192060983,0.24622733056768573,Очень высокая,Премиум,0
11223,23364,273658510.25,11712.83,2992.73,53416.77,100.0,3407490.52,8,6,500,13,6,0,QR_Code,Bank's QR,3407390.52,0.0,0.021400445129258688,0.17983881368839974,Очень высокая,Премиум,0
11224,127,4490792.37,35360.57,19000.0,62203.35,239.01,437981.42,11,6,29,10,6,0,Contactless,Bank's QR,437742.41,0.0,0.2283464566929134,0.3624349042145908,Низкая,Низкий,0
11225,2041,28689510.88,14056.6,6000.82,28582.28,101.29,569311.57,9,6,303,13,6,0,QR_Code,Bank's QR,569210.2799999999,0.0,0.14845663890249877,0.3296662576502948,Средняя,Средний,0
11226,1576,23453500.95,14881.66,3522.56,40275.54,100.0,544913.24,20,5,309,13,6,0,ECOM,Google Pay,544813.24,0.0,0.19606598984771573,0.2698044860870385,Средняя,Средний,0
11227,137,3319232.65,24227.98,9928.47,45989.68,426.19,218307.0,14,6,27,11,6,0,QR_Code,Bank's QR,217880.81,0.0,0.19708029197080293,0.34504111928537634,Низкая,Низкий,0
11229,3084,83314297.25,27015.01,13732.04,117767.49,174.19,5789655.69,19,6,357,13,6,0,ECOM,Bank's QR,5789481.5,0.0,0.11575875486381323,0.1865902992419664,Средняя,Высокий,0
11230,1129,34474593.36,30535.51,27000.0,32455.09,100.0,718300.73,19,6,79,11,6,0,Chip,Bank's QR,718200.73,0.0,0.06997342781222321,0.48476296463281815,Низкая,Средний,0
11231,11526,218434046.85,18951.42,7348.38,45778.66,100.0,1319507.91,19,5,499,13,6,0,QR_Code,Bank's QR,1319407.91,0.0,0.04329342356411591,0.2927760942053524,Очень высокая,Премиум,0
11232,3457,172127810.02,49791.09,13757.03,196554.61,177.01,6698908.04,8,6,416,13,6,0,QR_Code,Bank's QR,6698731.03,0.0,0.12033555105582876,0.2021187704920362,Средняя,Премиум,0
11233,8576,199183275.97,23225.66,6109.6,67917.44,100.0,2002552.06,19,5,493,13,6,0,Contactless,Bank's QR,2002452.06,0.0,0.05748600746268657,0.25482631159133273,Очень высокая,Премиум,0
11234,4508,72407968.78,16062.1,6818.2,46367.62,112.25,1676999.81,19,6,442,13,6,0,QR_Code,Bank's QR,1676887.56,0.0,0.09804791481810116,0.25728290948605886,Высокая,Средний,0
11235,21732,117306654.06,5397.88,1338.12,25678.78,100.0,2272737.6,8,5,500,13,6,0,QR_Code,Bank's QR,2272637.6,0.0,0.02300754647524388,0.17369562880953102,Очень высокая,Высокий,0
11236,344,10331720.15,30034.07,9766.75,67097.1,254.12,633534.1,10,6,88,13,6,0,QR_Code,Bank's QR,633279.98,0.0,0.2558139534883721,0.3092114508658755,Низкая,Низкий,0
11237,346,9916101.7,28659.25,14582.66,49708.7,351.43,225562.0,19,6,60,12,6,0,Contactless,Bank's QR,225210.57,0.0,0.17341040462427745,0.3657011571694806,Низкая,Низкий,0
11238,313,9064742.95,28960.84,15747.8,44934.64,209.13,318015.76,9,6,58,12,6,0,Contactless,Bank's QR,317806.63,0.0,0.1853035143769968,0.3919162579362094,Низкая,Низкий,0
11239,5433,88575774.33,16303.29,6169.01,44987.52,154.91,1728128.67,8,6,435,13,6,0,ECOM,Bank's QR,1727973.76,0.0,0.0800662617338487,0.2659989319769147,Высокая,Высокий,0
11240,8253,127312021.46,15426.15,6286.49,40492.82,109.94,1741334.23,8,6,490,13,6,0,QR_Code,Bank's QR,1741224.29,0.0,0.05937234944868533,0.27586613272740895,Очень высокая,Высокий,0
11242,2576,46494619.3,18049.15,3970.14,45268.94,100.0,601609.37,18,5,384,13,6,0,ECOM,Apple Pay,601509.37,0.0,0.14906832298136646,0.28505518723006334,Средняя,Средний,0
11243,8240,234371059.33,28443.09,9904.84,96756.37,100.27,5767158.25,19,5,489,13,6,0,Contactless,Bank's QR,5767057.98,0.0,0.05934466019417476,0.22718220989132062,Очень высокая,Премиум,0
11244,11879,259651304.84,21858.01,9751.67,71567.26,112.85,4990321.32,19,6,498,13,6,0,QR_Code,Bank's QR,4990208.470000001,0.0,0.041922720767741395,0.23396250286458903,Очень высокая,Премиум,0
11245,8483,148532729.11,17509.46,8822.01,41650.1,132.06,1644921.51,18,6,497,13,6,0,ECOM,Bank's QR,1644789.45,0.0,0.05858776376281976,0.295970084970206,Очень высокая,Высокий,0
11246,2404,77546897.0,32257.44,10971.9,104250.34,134.67,2875863.19,8,5,347,13,6,0,Contactless,Bank's QR,2875728.52,0.0,0.14434276206322796,0.23630477325175164,Средняя,Высокий,0
11247,16763,300353501.62,17917.65,9022.69,36770.96,100.0,1202526.98,8,6,498,13,6,0,ECOM,Samsung Pay,1202426.98,0.0,0.029708286106305555,0.3276303786108296,Очень высокая,Премиум,0
11248,800,12536138.59,15670.17,5722.76,35093.64,102.28,540244.98,19,5,158,13,6,0,QR_Code,Bank's QR,540142.7,0.0,0.1975,0.30868782307710946,Низкая,Низкий,0
11249,541,15764199.36,29139.0,28000.0,15095.29,574.41,103926.0,8,6,29,10,5,0,Chip,Bank's QR,103351.59,0.0,0.053604436229205174,0.6587423467178968,Низкая,Низкий,0
11250,4616,54308303.65,11765.23,4888.0,24468.88,100.0,618250.81,8,6,423,13,6,0,ECOM,Samsung Pay,618150.81,0.0,0.09163778162911612,0.32470039970624365,Высокая,Средний,0
11251,4241,63156292.39,14891.84,6062.16,30296.42,100.0,614049.31,8,6,413,13,6,0,ECOM,Google Pay,613949.31,0.0,0.09738269276114124,0.32955108251568,Высокая,Средний,0
